Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-03-20 00:00:00-05:00,0.08852123469114304,0.08938061190548352,0.08852123469114304,0.08852123469114304,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09195944666862488,0.09281882326915698,0.09195944666862488,0.09195944666862488,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09195947213736944,0.09195947213736944,0.09152978658676147,0.09152978658676147,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09067040350797964,0.09067040350797964,0.08981025218963623,0.08981025218963623,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08852120634286377,0.08852120634286377,0.08809151500463486,0.08809151500463486,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08551338632815544,0.08551338632815544,0.08508370071649551,0.08508370071649551,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08508370071649551,0.0859430776771421,0.08508370071649551,0.08508370071649551,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08508366024711174,0.08508366024711174,0.08422428369522095,0.08422428369522095,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08379461003284477,0.08379461003284477,0.08336491882801056,0.08336491882801056,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09067042917013168,0.09110011481277976,0.09067042917013168,0.09067042917013168,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09110008925199509,0.09152978051140791,0.09110008925199509,0.09110008925199509,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08981022534631583,0.08981022534631583,0.08938053995370865,0.08938053995370865,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08895092042964906,0.08895092042964906,0.08852123469114304,0.08852123469114304,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09281880408525467,0.09367818050816983,0.09281880408525467,0.09281880408525467,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09453755617141724,0.09496724724808356,0.09453755617141724,0.09453755617141724,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.0958266630768776,0.09625634859294722,0.0958266630768776,0.0958266630768776,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.0958266630768776,0.09625634859294722,0.0958266630768776,0.0958266630768776,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.0958266630768776,0.09625634859294722,0.0958266630768776,0.0958266630768776,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09152978051140791,0.09152978051140791,0.09110008925199509,0.09110008925199509,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.086372736159241,0.086372736159241,0.08594305068254471,0.08594305068254471,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08852123469114304,0.08895092042964906,0.08852123469114304,0.08852123469114304,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09453755617141724,0.09496724724808356,0.09453755617141724,0.09453755617141724,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09797510504722595,0.09840479631340696,0.09797510504722595,0.09797510504722595,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.1005532369017601,0.1009829281987375,0.1005532369017601,0.1005532369017601,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10055324320774608,0.10055324320774608,0.09969387203454971,0.09969387203454971,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09926415367073099,0.09926415367073099,0.09883446246385574,0.09883446246385574,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09754538662308111,0.09754538662308111,0.09711569547653198,0.09711569547653198,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09625634859294722,0.09625634859294722,0.0958266630768776,0.0958266630768776,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09754537791013718,0.09840476012647374,0.09754537791013718,0.09754537791013718,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09754537791013718,0.09840476012647374,0.09754537791013718,0.09754537791013718,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09754538662308111,0.09754538662308111,0.09711569547653198,0.09711569547653198,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09711571515362918,0.09711571515362918,0.09668603539466858,0.09668603539466858,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09453760399801688,0.09453760399801688,0.09410791844129562,0.09410791844129562,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09539695084095001,0.09582664199983465,0.09539695084095001,0.09539695084095001,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09625636786222458,0.09668605920163831,0.09625636786222458,0.09625636786222458,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09453760399801688,0.09453760399801688,0.09410791844129562,0.09410791844129562,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09410791844129562,0.0953969808487854,0.09410791844129562,0.09410791844129562,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.0941078974033573,0.09496727406201108,0.09367820620536804,0.09367820620536804,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09324852818115989,0.09324852818115989,0.09238915145397186,0.09238915145397186,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09453755617141724,0.09582662366409309,0.09453755617141724,0.09453755617141724,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09625636786222458,0.09711573906639881,0.09625636786222458,0.09625636786222458,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09496724724808356,0.09496724724808356,0.09453755617141724,0.09453755617141724,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09754537791013718,0.09840476012647374,0.09754537791013718,0.09754537791013718,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10313210636377333,0.103561797512231,0.10313210636377333,0.10313210636377335,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10785869508981705,0.10871807755020468,0.10785869508981705,0.10785869508981705,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10785867744028323,0.10785867744028323,0.10742899775505066,0.10742899775505066,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11344468593597412,0.1138743773149386,0.11344468593597412,0.11344468593597412,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11344468593597412,0.1138743773149386,0.11344468593597412,0.11344468593597412,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11387429386377335,0.11430475372911843,0.11387429386377335,0.11387429386377335,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11387429386377335,0.11430475372911843,0.11387429386377335,0.11387429386377335,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10871809863928976,0.10871809863928976,0.10828840732574463,0.10828840732574463,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10828840732574463,0.10914777847818237,0.10828840732574463,0.10828840732574463,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11043684929609297,0.1108665291228359,0.11043684929609297,0.11043684929609299,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10914774712306557,0.10914774712306557,0.10871806740760803,0.10871806740760803,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10528057203750199,0.10528057203750199,0.1048508808016777,0.1048508808016777,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10699932277202606,0.10742901399687059,0.10699932277202606,0.10699932277202606,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10828840732574463,0.1095774697917275,0.10828840732574463,0.10828840732574463,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11301501840353012,0.11344470987316084,0.11301501840353012,0.11301501840353012,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.1121556476740003,0.1121556476740003,0.11172595620155334,0.11172595620155334,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.1117259054405264,0.1117259054405264,0.11129621416330338,0.11129621416330338,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10957747844158042,0.10957747844158042,0.10914778709411621,0.10914778709411621,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10785867744028323,0.10785867744028323,0.10742899775505066,0.10742899775505066,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10742901399687059,0.10785869374706493,0.10699932277202606,0.10699932277202606,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.1044211882396032,0.1044211882396032,0.10399150848388672,0.10399150848388672,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10055324176182864,0.10055324176182864,0.1001235619187355,0.1001235619187355,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10184229910373688,0.1027024389260073,0.10184229910373688,0.10184229910373688,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10012354978050923,0.10012354978050923,0.09926416724920273,0.09926416724920273,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10141261667013168,0.10184230795513692,0.10141261667013168,0.10141261667013168,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10098293307957444,0.10098293307957444,0.1001235619187355,0.1001235619187355,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09754540638724019,0.09754540638724019,0.09668603539466858,0.09668603539466858,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08981022534631583,0.08981022534631583,0.08938053995370865,0.08938053995370865,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08895092042964906,0.08895092042964906,0.08852123469114304,0.08852123469114304,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08852123469114304,0.08895092042964906,0.08852123469114304,0.08852123469114304,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08637275255335296,0.08637275255335296,0.08551337569952011,0.08551337569952011,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.0863727331161499,0.0872321097765898,0.0863727331161499,0.0863727331161499,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08981025218963623,0.09024071224961855,0.08981025218963623,0.08981025218963623,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08336492936681524,0.08336492936681524,0.08293524384498596,0.08293524384498596,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07691883606960091,0.07691883606960091,0.0764891505241394,0.0764891505241394,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07820867002010345,0.07863836128661601,0.07820867002010345,0.07820867002010345,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08164618909358978,0.08250556601444616,0.08164618909358978,0.08164618909358978,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08379465341567993,0.08422433910564964,0.08379465341567993,0.08379465341567993,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08594305068254471,0.08680242737326223,0.08594305068254471,0.08594305068254471,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08895086497068405,0.08938055617861522,0.08895086497068405,0.08895086497068405,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08336492936681524,0.08336492936681524,0.08293524384498596,0.08293524384498596,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08293526769526616,0.08293526769526616,0.08250557631254196,0.08250557631254196,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.0786383716244334,0.0786383716244334,0.07777822017669678,0.07777822017669678,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07992743700742722,0.08035712834595651,0.07992743700742722,0.07992743700742722,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08250557631254196,0.08293526769526616,0.08250557631254196,0.08250557631254196,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08594305068254471,0.086372736159241,0.08594305068254471,0.08594305068254471,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08336492936681524,0.08336492936681524,0.08293524384498596,0.08293524384498596,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08207588042268121,0.08207588042268121,0.08164618909358978,0.08164618909358978,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08465399593114853,0.08551337275539403,0.08465399593114853,0.08465399593114853,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08594305068254471,0.086372736159241,0.08594305068254471,0.08594305068254471,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.0859430776771421,0.0859430776771421,0.08508370071649551,0.08508370071649551,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.0863727331161499,0.08680242431503223,0.0863727331161499,0.0863727331161499,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08895086497068405,0.08938055617861522,0.08895086497068405,0.08895086497068405,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08723213840523382,0.08723213840523382,0.08680245280265808,0.08680245280265808,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08680245280265808,0.08723213840523382,0.08680245280265808,0.08680245280265808,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08680245280265808,0.08680245280265808,0.08680245280265808,0.08680245280265808,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08508366024711174,0.08508366024711174,0.08422428369522095,0.08422428369522095,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08293526769526616,0.08293526769526616,0.08250557631254196,0.08250557631254196,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08035712834595651,0.08035712834595651,0.07992743700742722,0.07992743700742722,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07949774421688449,0.07949774421688449,0.07863836735486984,0.07863836735486984,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07691887515781917,0.07691887515781917,0.0760594978928566,0.0760594978928566,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07520010048977903,0.07520010048977903,0.07434072345495224,0.07434072345495224,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.0743406980762889,0.0743406980762889,0.07348132133483887,0.07348132133483887,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07434072345495224,0.07477041484102925,0.07434072345495224,0.07434072345495224,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07004382160455427,0.07004382160455427,0.06918444484472275,0.06918444484472275,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.0653164322896388,0.0653164322896388,0.06488674134016037,0.06488674134016037,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.0666063204407692,0.0670360059899261,0.0666063204407692,0.0666063204407692,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06574615392746697,0.06574615392746697,0.06531646847724915,0.06531646847724915,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06574618071317673,0.0661766408775878,0.06574618071317673,0.06574618071317673,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.06918444484472275,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.06918444484472275,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07348132133483887,0.07391101257422653,0.07348132133483887,0.07348132133483887,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07477036863565445,0.07520005401887425,0.07477036863565445,0.07477036863565445,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07176257367334221,0.07176257367334221,0.07090319693088531,0.07090319693088531,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07047350264651699,0.07047350264651699,0.07004381716251373,0.07004381716251373,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06832504393713863,0.06832504393713863,0.06789535284042358,0.06789535284042358,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06789535284042358,0.06832504393713863,0.06789535284042358,0.06789535284042358,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06832508742809296,0.06875477306099234,0.06832508742809296,0.06832508742809296,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06789540827107497,0.06789540827107497,0.06746572256088257,0.06746572256088257,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06574615392746697,0.06574615392746697,0.06531646847724915,0.06531646847724915,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06402741685117802,0.06402741685117802,0.06359773129224777,0.06359773129224777,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06273835292559474,0.06273835292559474,0.0623086616396904,0.0623086616396904,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.06101959709894779,0.06101959709894779,0.060589905828237534,0.060589905828237534,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.061019569635391235,0.061449254975383935,0.061019569635391235,0.061019569635391235,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06144928187131882,0.061878973136707593,0.06144928187131882,0.06144928187131882,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.05844146320679281,0.05844146320679281,0.05801177769899368,0.05801177769899368,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05758209611948409,0.05758209611948409,0.056722719222307205,0.056722719222307205,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05672271863891771,0.05672271863891771,0.05629303306341171,0.05629303306341171,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.04984692931864933,0.04984692931864933,0.048987552523612976,0.048987552523612976,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04941723123192787,0.049846922438803114,0.04941723123192787,0.04941723123192787,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05199538171291351,0.052425073088802274,0.05199538171291351,0.05199538171291351,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05242505669593811,0.05285474220014082,0.05242505669593811,0.05242505669593811,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05242505669593811,0.05285474220014082,0.05242505669593811,0.05242505669593811,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.056722719222307205,0.0571524105395588,0.056722719222307205,0.056722719222307205,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05844143033027649,0.05930080659975371,0.05844143033027649,0.05844143033027649,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.05844146320679281,0.05844146320679281,0.05801177769899368,0.05801177769899368,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06144928187131882,0.06230865866477074,0.06144928187131882,0.06144928187131882,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06402741372585297,0.06488679053909133,0.06402741372585297,0.06402741372585297,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06617662310600281,0.06660631435321351,0.06617662310600281,0.06617662310600281,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06617662310600281,0.06703599986309884,0.06617662310600281,0.06617662310600281,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06273835292559474,0.06273835292559474,0.0623086616396904,0.0623086616396904,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06316805206607147,0.06316805206607147,0.06273836642503738,0.06273836642503738,36467200,0.0,0.0
